Y               D               1               2               3               Y1              Y0              U1              U0              V             
-0.662442       0               1.0             1.477103        3.191837        -1.330393       -0.662442       0.846983        3.548779        2.729048      
 2.934543       1               1.0            -0.063124       -0.053401         2.934543       -1.347182       1.558614        0.265521       -1.353738      
-0.025825       1               1.0             0.103499       -1.121583        -0.025825       -7.100773      -1.017352       -5.206959       -1.191865      
 4.279453       1               1.0            -1.461694        0.018854         4.279453       -2.919965      -0.322975       -3.666789        0.407226      
-3.161445       0               1.0             1.663557        0.489442         2.043110       -3.161445       4.650637        1.364343        5.080690      
 0.782928       1               1.0            -0.220966       -1.280302         0.782928       -2.531640      -0.957140       -1.185232       -4.490461      
 0.301016       1               1.0            -1.690470        0.684011         0.301016       -0.241146      -4.829197       -1.373938       -4.418396      
 7.927953       1               1.0            -1.794528       -0.433175         7.927953        1.041344       2.557677       -0.267004        2.438855      
-0.141656       1               1.0             0.530174       -0.150268        -0.141656       -1.690732      -0.148844        0.922925       -2.892816      
-2.447832       0               1.0             1.930820        1.278868         1.362036       -2.447832       4.586138        2.528855        4.406876      
 5.458002       1               1.0            -0.746095       -0.858765         5.458002        2.678016       2.506461        3.138479        2.761866      
 4.677448       1               1.0            -0.705557       -0.209580         4.677448        1.818750       1.819428        2.347605        0.436938      
-4.896950       1               1.0             1.601789       -0.271170        -4.896950       -3.666922      -2.431922        0.754656        2.310720      
 3.050149       1               1.0            -0.620041        1.920093         3.050149        1.976722       0.389414        2.649850       -1.876910      
-3.221906       1               1.0             0.426204        0.936119        -3.221906       -3.617174      -3.468953       -1.178926       -1.850204      
 7.863027       1               1.0            -1.614683        1.906679         7.863027        1.405929       2.907654        0.400998        1.622099      
 2.469356       1               1.0             0.257439        1.513220         2.469356       -4.338844       1.832967       -2.185319       -0.327437      
-0.638234       1               1.0             0.877693       -0.806785        -0.638234       -0.542279       0.156304        2.657678       -1.522395      
 4.122786       1               1.0             0.247475        1.367363         4.122786       -0.247302       3.463411        1.889413       -1.322428      
 5.393440       1               1.0            -1.829782       -0.149142         5.393440        1.272765      -0.058167       -0.095060       -2.116854      
 2.560196       1               1.0             1.230716        0.404200         2.560196       -5.759936       4.169157       -1.964396        0.874407      
 3.153688       1               1.0             0.704471        0.603398         3.153688       -4.163575       3.548603       -1.255862        1.322686      
-4.871609       1               1.0             0.755740       -0.820984        -4.871609       -0.730211      -4.358416        2.263998       -4.977756      
 3.140787       1               1.0            -0.272772        0.180503         3.140787       -1.909214       1.281201       -0.650208       -2.129278      
-2.712732       0               1.0             0.627614        0.311596         2.188194       -2.712732       2.405800        0.065316        2.485433      
-5.648658       0               1.0             0.783509        2.060247         0.433348       -5.648658       1.010602       -2.607601        2.447314      
 2.907977       1               1.0             0.179904       -1.475567         2.907977       -0.596751       2.092716        1.425965       -1.240323      
-0.010065       1               1.0            -0.441575       -1.997538        -0.010065       -0.252484      -2.259079        0.721735        0.254169      
-3.039971       1               1.0             0.310774       -0.984642        -3.039971       -5.048646      -3.553315       -2.805139       -5.211021      
-1.121823       1               1.0             1.478576        0.256841        -1.121823       -3.192213       1.058952        1.021492       -1.672541      
 0.995547       1               1.0             0.570727       -1.079441         0.995547       -0.167670       1.081914        2.514404       -3.345359      
 1.653733       1               1.0            -0.231536       -0.131823         1.653733       -4.560605      -0.110721       -3.232030       -2.618588      
 2.648913       1               1.0            -1.074959        1.453142         2.648913        2.865610      -1.061317        2.771247        1.358549      
 3.372171       1               1.0            -0.852938        0.753735         3.372171        0.690926       0.174143        0.971135       -0.764430      
 0.477141       1               1.0            -0.459410       -0.225399         0.477141       -1.659177      -1.813017       -0.715047       -1.421368      
-3.001109       1               1.0             1.968861        0.395691        -3.001109       -5.691087       0.310753       -0.650221        0.988171      
-3.134302       1               1.0             0.091983       -0.861339        -3.134302       -0.278032      -4.152396        1.596353        1.170168      
-5.092706       1               1.0             1.630630        0.113166        -5.092706       -1.790726      -2.561143        2.679509       -0.613129      
-5.620246       1               1.0             2.697229        0.611857        -5.620246       -5.463462      -0.628039        0.806232       -0.113190      
-1.783838       1               1.0             0.617553       -1.927032        -1.783838       -3.541806      -1.589445       -0.780733        0.632648      
-6.017408       1               1.0             2.599245       -0.155274        -6.017408       -8.556771      -1.251248       -2.452384        2.240235      
-1.672194       1               1.0            -0.143453       -0.391828        -1.672194        0.895973      -3.233440        2.373154        1.623494      
-1.895147       1               1.0             1.537685       -1.540711        -1.895147       -8.712190       0.421993       -4.398762       -3.177002      
 2.559308       1               1.0            -0.290659       -1.211458         2.559308       -1.105791       0.658459        0.123039        1.465891      
-5.230218       1               1.0             1.259376        1.654209        -5.230218       -4.013258      -3.555137       -0.169364       -0.097284      
-1.299628       1               1.0             1.430732       -0.073465        -1.299628       -9.557233       0.770771       -5.424245       -3.431803      
 2.562509       1               1.0            -1.040494        0.446270         2.562509        1.509630      -1.068210        1.473413       -2.322936      
-4.019065       1               1.0             0.687907       -1.255068        -4.019065       -6.154701      -3.662364       -3.274933       -2.970314      
-3.265937       1               1.0             1.283157       -0.380359        -3.265937       -4.853168      -1.535994       -0.969154       -1.817435      
 9.556136       1               1.0            -2.002252       -0.651389         9.556136       -2.850167       3.706639       -4.508967        0.732214      
 5.360690       1               1.0            -0.450894        0.550645         5.360690        1.607179       3.090177        2.565675        1.328361      
 8.111139       1               1.0            -1.238622        0.380681         8.111139       -3.276684       4.023338       -3.647163        0.049062      
 1.480686       1               1.0            -0.104438       -0.770682         1.480686       -4.612981       0.009447       -3.069979        0.077649      
 4.071593       1               1.0            -1.164716       -0.346232         4.071593        1.702224       0.154293        1.456432        0.207863      
 5.206570       0               1.0            -1.135805       -1.029995         4.235425        5.206570       0.384823        5.009553        4.660403      
 1.519431       1               1.0            -0.074821        0.148420         1.519431        0.219002       0.116520        1.811973       -0.913901      
-0.452446       1               1.0             0.067677        1.236859        -0.452446       -0.182161      -1.526614        1.651217       -0.288709      
-4.424827       1               1.0             0.548656       -0.098601        -4.424827       -1.427541      -4.389378        1.217296       -0.078212      
 0.626199       1               1.0             0.622781       -0.640404         0.626199       -0.987070       0.832653        1.782823        0.227908      
-1.958713       1               1.0             0.717321       -1.210960        -1.958713       -1.524161      -1.534152        1.405232        1.599250      
 2.487769       0               1.0            -0.775006       -1.515587         1.042647        2.487769      -1.975592        2.899457        3.080711      
 1.394554       1               1.0             0.999452       -0.236858         1.394554       -2.359150       2.469990        1.046225        0.276590      
 0.693898       0               1.0            -2.226025        1.921455        10.098841        0.693898       3.733101       -1.342428        3.380083      
-0.521735       1               1.0             0.295269       -0.370621        -0.521735       -0.342608      -1.070848        1.874741       -1.517403      
 3.751749       1               1.0             0.587906        1.304544         3.751749       -0.848109       3.877749        1.862948        0.858329      
 2.016929       1               1.0             0.236976       -0.492756         2.016929       -4.034528       1.333333       -1.915526        1.393602      
 1.317650       1               1.0            -0.059453        0.135328         1.317650        0.116561      -0.049808        1.735457        0.228310      
-4.412019       0               1.0             1.819432        0.100523        -2.359089       -4.412019       0.608042        0.376745        5.992655      
 2.146205       1               1.0            -0.766221       -1.147686         2.146205        4.313678      -0.851767        4.740186       -4.279735      
 0.320107       1               1.0             0.086634       -0.489889         0.320107       -1.952738      -0.710329       -0.087378       -1.364514      
-6.047895       0               1.0             0.938810       -1.063314        -2.224869       -6.047895      -1.289334       -2.744829        2.902149      
-3.702759       1               1.0             0.425891        0.641966        -3.702759       -0.962984      -3.950528        1.474737       -6.750751      
 2.975325       1               1.0            -0.727958        0.768780         2.975325       -3.075784       0.065626       -2.584722       -4.477812      
 4.867145       1               1.0            -0.194078       -0.991392         4.867145       -3.386303       3.189108       -1.994531       -1.803156      
-4.728630       0               1.0             1.375749        0.793513        -3.201942       -4.728630      -1.258389       -0.688403        2.916460      
 2.037127       1               1.0            -0.416069        0.663173         2.037127        5.020417      -0.153044        6.037668       -2.152791      
 5.803729       1               1.0             0.002954        2.003907         5.803729       -2.303337       4.580244       -0.579153       -2.382627      
-3.529982       0               1.0             0.588926        1.002667        -0.498581       -3.529982      -0.370229       -0.817206        3.833465      
 1.463075       1               1.0            -0.411657        1.585716         1.463075       -3.651440      -0.716918       -2.626747       -4.446156      
 5.130531       1               1.0            -0.838995       -1.624245         5.130531        1.044755       1.964670        1.348487        0.722277      
 0.594577       0               1.0            -0.597734        0.788343         3.607711        0.594577       0.998439        1.305341        3.113635      
-1.048258       0               1.0            -0.499227        0.673100         1.473967       -1.048258      -0.908050       -0.171304        2.677582      
 2.182174       1               1.0            -1.164233        1.629047         2.182174       -2.734663      -1.734011       -2.979640       -6.974171      
 0.196868       1               1.0             0.148085       -0.651547         0.196868       -2.272106      -0.691799       -0.303072        1.999122      
-0.579970       1               1.0             0.731744       -2.106319        -0.579970       -5.974413      -0.122135       -3.020687       -3.556982      
 1.036502       1               1.0             0.587818       -0.403499         1.036502       -3.266123       1.162299       -0.555215        1.246311      
-0.013539       0               1.0             0.629491       -0.302490         4.167774       -0.013539       4.389710        2.767676        5.050484      
 2.243911       1               1.0            -0.388029       -0.096324         2.243911       -4.536495       0.118427       -3.471939       -1.051702      
 2.719575       1               1.0            -0.449882       -0.196431         2.719575       -2.660889       0.451398       -1.700685       -5.534350      
 0.462477       1               1.0             0.950208        0.293112         0.462477       -0.720177       1.424307        2.602118        0.677041      
 6.970286       1               1.0            -1.687555        0.356739         6.970286       -2.250931       1.846796       -3.378805       -3.497710      
 1.612167       1               1.0             0.166755        0.137868         1.612167       -3.129065       0.766571       -1.128533        0.286566      
 4.750504       1               1.0            -0.641080       -1.816219         4.750504        1.108635       2.041231        1.746268        2.987147      
 0.901461       0               1.0            -0.282501       -0.160667         4.607487        0.901461       2.725457        2.144053        3.421448      
 3.050724       1               1.0            -1.262855        0.124056         3.050724       -6.301581      -1.092982       -6.712944        1.896326      
 5.114207       1               1.0            -1.045076       -0.528425         5.114207        4.626215       1.472916        4.582267       -0.950736      
-4.227735       1               1.0             1.428419       -0.106200        -4.227735        0.362075      -2.162673        4.491160       -4.128344      
 3.930482       1               1.0            -1.056533        2.233612         3.930482        4.045584       0.262759        3.982307       -0.484711      
 6.285031       1               1.0            -1.636542       -0.640767         6.285031       -0.057058       1.279229       -1.098867       -2.104658      
 3.122057       1               1.0            -0.012792       -1.719675         3.122057       -3.045626       1.862246       -1.348006        2.665747      
 6.475647       1               1.0            -1.486543       -1.923535         6.475647       -1.270302       1.815892       -2.059049        1.929711      
 6.771786       1               1.0            -0.948597        0.416561         6.771786       -0.507280       3.353072       -0.388458        1.950882      
 4.698938       0               1.0             0.572609        1.197728         3.514086        4.698938       3.604796        7.384188        2.236298      
-1.537414       0               1.0            -0.521097        0.265088         3.195528       -1.537414       0.763058       -0.697357        6.386307      
-1.211882       1               1.0             0.585196        0.712506        -1.211882       -5.483974      -1.092135       -2.777490       -1.370552      
 5.450771       1               1.0            -0.965771       -1.272973         5.450771        1.791408       1.992436        1.881255        1.826034      
 3.446519       1               1.0            -0.879277       -0.143148         3.446519        5.174694       0.187727        5.410466        1.519921      
 1.142484       1               1.0             0.436094        0.298988         1.142484       -4.411143       0.918252       -1.956209        1.208775      
 4.299126       1               1.0            -0.346358       -0.893371         4.299126        1.260622       2.269778        2.395482       -2.976972      
-3.726557       0               1.0            -0.594190        1.218529         1.563239       -3.726557      -1.037857       -3.009815        3.122384      
 1.689437       1               1.0            -0.108869       -0.014642         1.689437       -2.226973       0.207977       -0.691445       -2.607154      
 3.591577       1               1.0            -1.271554        0.448426         3.591577        7.141098      -0.572199        6.715059        1.508455      
-2.632668       1               1.0             0.265748        1.359576        -2.632668        2.514699      -3.249889        4.682242        0.401576      
 5.183659       1               1.0            -0.795965        0.310159         5.183659       -2.974458       2.117069       -2.598130        1.201757      
-4.414578       1               1.0             1.739974        0.407994        -4.414578       -5.723405      -1.630758       -1.068695        0.007117      
-4.729064       0               1.0             1.367724        0.350535         3.678143       -4.729064       5.603183       -0.702377        2.848809      
-1.221965       1               1.0             0.857395       -0.961655        -1.221965       -5.222438      -0.474255       -2.056727        0.446255      
-0.821588       1               1.0             1.145669        0.203736        -0.821588       -3.667614       0.591172       -0.015555        0.294084      
 2.043575       1               1.0            -1.178093       -1.910533         2.043575       -0.113883      -1.904586       -0.382244        1.263564      
 0.635871       1               1.0            -0.736428        1.219906         0.635871        4.395237      -2.293370        4.872009       -1.164769      
 2.800711       1               1.0            -0.482880        0.125482         2.800711       -1.595664       0.456408       -0.691130       -1.046690      
 1.094221       1               1.0            -0.267497        0.267352         1.094221        4.200259      -0.753195        5.468165       -0.120081      
 2.596811       1               1.0            -0.574044       -0.236848         2.596811        3.897989       0.042192        4.648720       -1.116424      
-3.575337       0               1.0             0.433570        2.102751         0.696381       -3.575337       0.466328       -1.124660        1.705036      
-1.217140       1               1.0             0.081354       -1.406587        -1.217140       -4.171660      -2.259757       -2.315208       -1.259762      
-3.593235       0               1.0             0.800654        0.193701        -1.799488       -3.593235      -1.182679       -0.523251        2.766917      
-0.016577       1               1.0            -0.515823        0.638597        -0.016577        1.389147      -2.436880        2.238102       -2.165317      
 1.534783       1               1.0            -0.242267        0.002547         1.534783        2.433085      -0.254426        3.743557       -0.526515      
 4.691363       1               1.0            -0.473363       -0.596249         4.691363       -2.999322       2.369015       -2.078733        1.210015      
-3.094491       1               1.0             1.222297       -0.307606        -3.094491       -1.584835      -1.504951        2.196503       -1.529096      
 3.865650       1               1.0             0.950360       -1.721885         3.865650       -1.078762       4.827830        2.243790       -0.107033      
 5.908594       1               1.0            -0.968551       -0.711936         5.908594       -0.444019       2.443847       -0.358861       -0.753450      
 0.431245       1               1.0            -0.054027        1.046701         0.431245       -2.511452      -0.923696       -0.883402       -6.017027      
 3.088400       1               1.0            -0.842869       -0.574629         3.088400        3.692607      -0.086398        3.989803        0.459863      
 0.341844       1               1.0            -0.501400       -0.985908         0.341844        0.438369      -2.045186        1.311657       -1.024265      
 3.051679       1               1.0            -0.161013       -0.200695         3.051679        2.630536       1.449922        4.078091       -1.567454      
-1.098670       1               1.0             0.709804       -1.203862        -1.098670       -3.130414      -0.691452       -0.213704        2.312724      
-0.455762       1               1.0             0.974503       -0.705130        -0.455762       -5.842463       0.562117       -2.479179        0.982580      
-2.966167       0               1.0            -0.631819       -1.825695         0.053832       -2.966167      -2.634075       -2.312910        5.093907      
 2.955913       1               1.0             0.962304       -0.352907         2.955913       -4.451744       3.945647       -1.109042        0.060493      
-1.581573       0               1.0             0.913102        0.834859         2.174041       -1.581573       3.050267        1.678121        7.205054      
 4.019608       1               1.0            -1.368128       -0.384716         4.019608        8.536837      -0.366964        7.947868        0.704308      
 1.253550       1               1.0            -1.108933        0.985973         1.253550        4.166010      -2.535059        4.014328       -2.080986      
 0.448719       1               1.0            -0.676388        0.506510         0.448719        0.729580      -2.342008        1.307646        0.236538      
 2.674200       1               1.0             1.022545        2.007166         2.674200       -5.220800       3.802912       -1.776463       -2.689898      
 0.719882       1               1.0             1.201013        0.566059         0.719882       -3.963353       2.260319       -0.217924        2.063073      
-4.831656       1               1.0             0.968600        0.331373        -4.831656       -9.802957      -3.827397       -6.449633        1.233811      
 1.981408       1               1.0            -0.032710        1.413871         1.981408       -3.842579       0.675645       -2.178565       -2.452110      
-6.712399       0               1.0             0.812112        0.055683         2.913407       -6.712399       3.556649       -3.623085        4.058025      
 1.323766       1               1.0            -0.033988       -0.575234         1.323766        0.588930       0.015056        2.250789       -0.520824      
-0.667696       1               1.0             1.014891        0.516609        -0.667696       -1.685299       0.443358        1.746124       -2.876994      
 0.876156       1               1.0            -0.825735       -2.463984         0.876156       -0.081373      -2.259113        0.244730        0.626964      
 1.142649       1               1.0             0.295450       -0.637667         1.142649       -5.500341       0.593953       -3.282687       -1.249201      
 1.157646       1               1.0            -0.428531       -1.786087         1.157646        1.621083      -1.061274        2.617309        1.083647      
 4.214520       1               1.0            -0.497215        1.164146         4.214520       -0.263500       1.837145        0.616849       -1.580698      
-0.653083       0               1.0             0.727664        1.260370         1.019269       -0.653083       1.467690        2.293760        2.414322      
-1.109926       0               1.0            -0.697025       -0.807510         3.710496       -1.109926       0.872158       -0.566677        4.553423      
 0.143252       1               1.0             0.195189       -1.993799         0.143252       -3.609319      -0.636748       -1.560816        0.888769      
 4.921113       1               1.0            -0.794759       -2.950080         4.921113       -0.008911       1.857305        0.369452       -1.894859      
 1.964987       1               1.0            -0.164606       -0.646569         1.964987       -3.242275       0.354942       -1.800781        1.416542      
-1.966865       1               1.0             1.132434        0.112651        -1.966865       -9.597599      -0.584640       -5.967870       -4.366629      
 0.596049       1               1.0            -0.017914       -1.291474         0.596049       -1.006509      -0.675578        0.682469        1.715901      
 3.403344       1               1.0            -0.675263        0.480623         3.403344       -5.715085       0.615213       -5.135121       -7.887604      
-3.860714       0               1.0            -0.021776        1.509003         0.799304       -3.860714      -0.481234       -2.178253        4.419644      
-0.750550       1               1.0             0.764728       -1.571599        -0.750550       -1.175850      -0.216622        1.833523        1.238537      
 7.967435       1               1.0            -1.889279        2.158602         7.967435        0.211769       2.378569       -1.256433       -0.393374      
-0.440370       1               1.0             0.569358       -0.157538        -0.440370       -0.544249      -0.357160        2.135515        0.149929      
 2.416027       1               1.0             0.278671       -1.381929         2.416027        4.113185       1.828621        6.302530       -0.803229      
 7.701114       1               1.0            -0.909225       -1.485653         7.701114       -5.231201       4.373233       -5.045954        2.035714      
 1.328934       1               1.0            -0.365243        1.370578         1.328934       -4.104135      -0.743983       -3.001137        1.453536      
 0.503570       1               1.0             0.252730       -0.027199         0.503570        0.065343      -0.143682        2.210924        0.792255      
-0.627623       1               1.0             1.232046        0.946337        -0.627623       -4.517835       0.984407       -0.720051        0.866040      
 6.134458       1               1.0            -2.661640       -0.449728         6.134458        7.105542      -1.236245        4.334290       -0.262731      
-5.700726       0               1.0            -0.254122       -0.254339         2.499400       -5.700726       0.682840       -4.410256        8.494331      
-4.778001       1               1.0             1.509892        0.097283        -4.778001       -2.745061      -2.524981        1.521477       -1.155681      
 4.150120       1               1.0            -0.418873        0.516729         4.150120       -2.022348       1.953480       -1.009829        0.108172      
 0.770247       0               1.0            -0.721896       -1.482215         0.731344        0.770247      -2.164371        1.271537        4.870170      
 6.261643       1               1.0            -1.921827       -2.005101         6.261643       -0.235040       0.597689       -1.758153        0.059227      
-2.375663       1               1.0             1.099802       -0.112695        -2.375663       -4.818215      -1.068719       -1.243539       -3.318922      
 1.278892       1               1.0            -1.255277       -0.274367         1.278892        4.216299      -2.847332        3.817721       -3.808711      
 2.416485       0               1.0             0.605318       -0.775698         1.073790        2.416485       1.239958        5.156917        5.921650      
-1.446721       1               1.0             0.531212       -1.971230        -1.446721        0.988073      -1.451516        3.603480       -1.482656      
-2.403995       1               1.0             1.329265       -0.589782        -2.403995       -4.231713      -0.567682       -0.269911       -0.566292      
-1.290156       0               1.0             0.642195        0.124403         4.919238       -1.290156       5.170483        1.512492        4.029926      
-2.617857       1               1.0             0.701085       -0.060565        -2.617857       -1.577554      -2.230753        1.324447        1.473187      
 5.222356       1               1.0            -1.723838       -2.982887         5.222356        1.081019       0.015161       -0.108069        0.973712      
-1.908924       1               1.0             1.422864       -1.108586        -1.908924       -9.060036       0.143325       -4.940322       -5.244481      
 2.184967       0               1.0             0.387485        0.860716         4.119907        2.184967       3.783535        4.557893        3.950606
