Y               D               const           X2              X3              Y1              Y0              U1              U0              V             
1.167610        1               1.0             0.511032       -0.179770        1.167610        0.730410       -0.116013        0.102652       -3.338259e-01  
0.865520        0               1.0             1.454331        1.171897        1.674270        0.865520       -0.132884        0.001937        1.007797e+00  
0.393100        1               1.0            -1.177060       -0.201513        0.393100        0.144954        0.046368       -0.060781       -2.184483e+00  
0.078655        0               1.0            -1.997050        1.726300       -0.208022        0.078655       -0.099659        0.077917        3.458956e-01  
1.449265        1               1.0             0.666032        0.505690        1.449265        0.639383        0.079617       -0.027125       -1.489844e+00  
0.880229        1               1.0            -0.402216        0.712225        0.880229        0.269145        0.103459       -0.130301       -3.519899e-01  
0.405810        0               1.0            -0.233028        0.200169        0.798286        0.405810       -0.072383       -0.035933        1.712519e+00  
0.927312        0               1.0             1.425615       -0.609396        1.936734        0.927312        0.145517        0.070909        1.020797e+00  
0.003835        0               1.0            -1.770848        1.355512        0.087262        0.003835        0.070083       -0.053453        2.462824e-01  
0.758114        0               1.0             0.615651        0.349823        1.265950        0.758114       -0.075736        0.104201        1.205599e+00  
1.980664        1               1.0             1.654145        0.218312        1.980664        0.802959        0.062614       -0.110577       -2.738167e-01  
0.605692        1               1.0            -0.708067        1.460030        0.605692        0.584680       -0.001330        0.261696       -9.418378e-01  
0.821705        1               1.0            -0.031960       -0.763652        0.821705        0.544381       -0.160557        0.052371       -1.649836e-01  
1.327306        1               1.0             0.501175       -0.878132        1.327306        0.545844        0.049154       -0.079449       -1.132877e+00  
0.465094        0               1.0            -0.137212       -0.989245        0.945017        0.465094        0.021169       -0.000603        1.090322e+00  
1.348614        1               1.0             0.434169       -0.481928        1.348614        0.530752        0.107650       -0.077790        4.967471e-02  
0.826608        1               1.0            -0.414738       -1.006437        0.826608        0.329610        0.056787       -0.066706       -7.619987e-01  
1.170406        1               1.0             0.547311       -0.236866        1.170406        0.596478       -0.133352       -0.040350       -4.928846e-01  
1.434952        1               1.0             1.053213       -0.066065        1.434952        0.746564       -0.149581       -0.016739       -5.620687e-01  
1.020896        1               1.0             0.105988        1.175370        1.020896        0.663462       -0.037927        0.136965       -1.861149e+00  
1.557350        1               1.0             0.555899       -1.174250        1.557350        0.653023        0.248826        0.014048        3.281715e-01  
0.558631        0               1.0             0.211236        2.499269        1.109930        0.558631       -0.007306        0.005822        5.426651e-02  
0.482883        0               1.0            -0.304535        1.024212        0.665190        0.482883       -0.165793        0.059017        1.532596e+00  
1.602706        1               1.0             1.013207        1.671922        1.602706        0.785253        0.040376        0.031951       -1.183746e+00  
1.426255        1               1.0             0.783970        0.420369        1.426255        0.728347       -0.008848        0.032354       -8.362144e-01  
0.696458        0               1.0             0.850856        1.392761        1.510371        0.696458        0.038146       -0.016256        1.579272e+00  
0.107899        1               1.0            -1.626749       -1.905455        0.107899        0.216402        0.010744        0.123089        5.253369e-01  
0.444012        1               1.0            -1.108920       -0.345949        0.444012       -0.007670        0.059462       -0.230440       -7.288674e-01  
0.845563        1               1.0            -0.542896        0.106004        0.845563        0.428064        0.146871        0.063788        2.706008e-01  
0.259133        1               1.0            -1.214503        0.418000        0.259133        0.136231       -0.066817       -0.060143       -1.049618e+00  
1.027799        1               1.0             0.284265       -1.408805        1.027799        0.542863       -0.129968       -0.028203        7.551778e-01  
0.931908        1               1.0            -0.147430       -0.755026        0.931908        0.646321        0.013731        0.183178       -2.716055e-01  
0.542810        0               1.0             1.035489        2.599438        1.670752        0.542810        0.096056       -0.216062        2.012775e-01  
0.389025        0               1.0             0.146777        0.549952        1.181858        0.389025        0.100397       -0.147669        6.934240e-01  
0.771042        1               1.0            -0.342759       -1.540746        0.771042        0.553994       -0.038727        0.139684        4.350356e-01  
0.136411        1               1.0            -1.501573       -0.755083        0.136411        0.105442       -0.030216       -0.019165        1.595866e-01  
1.287089        1               1.0             0.628900        0.766788        1.287089        0.575987       -0.061951       -0.081238       -4.137288e-01  
1.046631        1               1.0            -0.094994       -1.055493        1.046631        0.262666        0.099353       -0.213585       -3.147078e+00  
0.303271        1               1.0            -1.292120       -2.579411        0.303271        0.418893        0.020398        0.241923        1.114869e-01  
1.163205        1               1.0             0.392161       -1.594514        1.163205        0.553605       -0.054444       -0.044436       -8.711645e-01  
1.358121        1               1.0             0.669051       -0.481409        1.358121        0.789421       -0.013202        0.122159        3.131887e-01  
0.690345        1               1.0            -0.595021       -0.340807        0.690345        0.393625        0.020581        0.042380        7.873660e-02  
0.757915        1               1.0            -0.324798        0.375922        0.757915        0.306186       -0.061822       -0.112615       -1.362757e+00  
0.660611        0               1.0            -0.088270        0.499332        0.851698        0.660611       -0.099312        0.182678        7.041370e-01  
0.525672        0               1.0            -0.481268        0.641004        0.699088        0.525672       -0.033809        0.145989        1.685460e+00  
0.851501        1               1.0            -0.405732       -0.357088        0.851501        0.384160        0.076682       -0.014407        2.372985e-01  
0.364750        1               1.0            -1.236078        1.053527        0.364750        0.249864        0.050773        0.058884       -3.937352e-02  
-0.380415        1               1.0            -2.311758        1.060388       -0.380415       -0.250508       -0.097389       -0.172569       -1.909136e+00  
0.079914        0               1.0            -1.650386        0.644703        0.160587        0.079914        0.076551       -0.007490        1.692124e+00  
1.064670        1               1.0            -0.051930       -0.365292        1.064670        0.377327        0.093491       -0.109690       -7.799296e-01  
0.830396        0               1.0             1.379112        0.000026        1.940927        0.830396        0.175520       -0.014382        1.296096e+00  
0.584607        0               1.0            -0.355119        1.300918        0.686952        0.584607       -0.115957        0.173387        3.748218e-01  
0.795567        1               1.0            -0.220695       -0.905666        0.795567        0.396471       -0.081947       -0.048355       -1.798651e+00  
1.022815        1               1.0            -0.122043        1.335362        1.022815        0.481959        0.090549        0.012470       -2.551109e-01  
0.470177        0               1.0            -0.435280        0.687975        0.620991        0.470177       -0.137428        0.078997        1.537270e+00  
-0.475701        1               1.0            -2.488960        0.258124       -0.475701       -0.104463       -0.094329        0.017777       -3.082901e-01  
1.738308        1               1.0             1.179694       -0.032460        1.738308        0.716256        0.083578       -0.078667       -2.752575e-01  
0.454037        1               1.0            -0.680488        0.306547        0.454037        0.218408       -0.168292       -0.111470        1.034050e-01  
1.447128        1               1.0             0.643016       -0.409880        1.447128        0.707498        0.090254        0.046744       -9.967044e-02  
0.599070        1               1.0            -0.740304        0.958328        0.599070        0.396834        0.009939        0.081910       -7.124087e-01  
0.868550        0               1.0             1.518603        1.187882        1.976780        0.868550        0.133955       -0.011101        5.771108e-01  
1.033777        1               1.0            -0.035546       -0.501490        1.033777        0.451532        0.053504       -0.039582       -2.175663e+00  
0.522057        1               1.0            -0.980456       -1.668582        0.522057        0.328248        0.066210        0.073362       -5.494484e-01  
0.149757        1               1.0            -1.211915       -1.103757        0.149757        0.221477       -0.177630        0.024456       -7.458922e-01  
0.342133        0               1.0            -0.518010       -0.438343        0.735794        0.342133        0.023290       -0.028364        6.563909e-01  
0.608356        0               1.0             0.296920       -0.068137        1.284041        0.608356        0.119250        0.034126        7.100773e-01  
0.578073        0               1.0             0.106118       -1.006573        1.042698        0.578073       -0.016197        0.051543        1.143515e+00  
0.280323        0               1.0            -1.313599        1.427065        0.183052        0.280323       -0.087901        0.108722        2.012812e+00  
0.585380        1               1.0            -0.648862       -0.544357        0.585380        0.128242       -0.054501       -0.209542       -1.030370e+00  
1.665989        1               1.0             1.027367       -1.220665        1.665989        0.597424        0.095801       -0.159417        4.860062e-01  
0.805044        0               1.0             0.945999       -0.559306        1.614308        0.805044        0.089279        0.068545        7.868279e-01  
1.460701        1               1.0             0.786060       -1.493947        1.460701        0.718309        0.024437        0.021794        8.497631e-02  
0.702433        1               1.0            -0.340083       -0.328797        0.702433        0.476524       -0.108821        0.061545       -1.959700e+00  
0.620934        1               1.0            -0.777702       -0.814003        0.620934        0.053232        0.052559       -0.252343       -5.680167e-01  
0.840185        1               1.0             0.051863       -1.791515        0.840185        0.391422       -0.188599       -0.121544       -5.893078e-02  
1.197300        1               1.0             0.449066       -0.873207        1.197300        0.670069       -0.051931        0.057803        3.084009e-01  
1.080285        1               1.0             0.145837       -0.869613        1.080285        0.714421       -0.000655        0.177962       -7.666052e-01  
1.033064        0               1.0             1.380191        0.929554        1.739607        1.033064       -0.026399        0.188016        4.914255e-01  
1.624291        1               1.0             0.896775       -0.320353        1.624291        0.629592        0.126581       -0.094602        3.619906e-01  
2.040762        1               1.0             1.669497       -2.093347        2.040762        0.821914        0.114191       -0.095460        3.962971e-02  
0.608848        0               1.0             0.798800       -0.903406        1.201491        0.608848       -0.241843       -0.090852        1.783096e+00  
1.331611        1               1.0             0.555789        0.942224        1.331611        0.634915        0.023148       -0.004032       -2.651191e-01  
0.653314        0               1.0             0.711089       -1.522179        1.427265        0.653314        0.032611       -0.024459        1.596695e+00  
-0.308728        1               1.0            -1.905435        1.326408       -0.308728       -0.035851       -0.251211       -0.059493       -1.132596e+00  
0.920418        1               1.0            -0.186603       -1.092602        0.920418        0.349315        0.023983       -0.104034       -7.203946e-02  
0.385559        1               1.0            -0.886072        0.423843        0.385559        0.285256       -0.122671        0.006774       -5.359029e-01  
-0.007105        1               1.0            -1.980671        0.474708       -0.007105        0.114182        0.092167        0.109350       -6.233703e-01  
0.184853        0               1.0            -0.973617        0.953407        0.580959        0.184853        0.121317       -0.071743        5.281422e-01  
0.385663        0               1.0            -0.484542        0.067302        0.657887        0.385663       -0.073192        0.006799        8.753568e-01  
0.246601        1               1.0            -1.029655        0.967326        0.246601        0.157544       -0.181941       -0.085043       -7.702473e-01  
-0.007575        0               1.0            -2.102609        1.075748       -0.210535       -0.007575       -0.043587        0.018078        8.205118e-01  
0.906004        1               1.0             0.175911       -0.637129        0.906004        0.532508       -0.191626       -0.011469        3.471312e-01  
1.391636        1               1.0             0.463494       -0.340321        1.391636        0.458555        0.134397       -0.157318       -1.904050e+00  
0.224285        1               1.0            -1.302286        1.818602        0.224285        0.367645       -0.052946        0.193217       -6.328907e-01  
1.506380        1               1.0             0.845371       -1.320462        1.506380        0.518370        0.037199       -0.192972        9.778989e-02  
0.693322        1               1.0            -0.240688       -0.597542        0.693322        0.592954       -0.173096        0.153126       -2.825774e-01  
0.859794        1               1.0            -0.041667       -0.194292        0.859794        0.413130       -0.117081       -0.076453       -1.701767e-01  
1.224648        1               1.0             0.161873        0.383841        1.224648        0.653723        0.134809        0.113255        2.563043e-02  
1.036604        1               1.0             0.236270        0.105247        1.036604        0.348884       -0.094526       -0.210183        3.346196e-01  
0.678119        0               1.0             0.717339        0.641809        1.427223        0.678119        0.029100       -0.001216        5.790765e-01  
1.161239        1               1.0             0.449863       -0.284711        1.161239        0.738713       -0.088435        0.126247       -9.415170e-01  
0.552911        1               1.0            -0.609860       -0.835396        0.552911        0.344160       -0.108617       -0.003375       -4.453336e-01  
0.285661        1               1.0            -1.282400       -1.212718        0.285661        0.058257       -0.002607       -0.121143        5.717871e-01  
0.450256        0               1.0            -0.533665        1.302911        0.568684        0.450256       -0.135132        0.083673        1.623070e+00  
-0.052318        1               1.0            -1.968326       -0.761490       -0.052318       -0.117697        0.040103       -0.125615       -1.692349e+00  
1.298591        1               1.0             0.559538       -0.186605        1.298591        0.665356       -0.011953        0.025472       -4.514758e-02  
1.599369        1               1.0             1.086908       -1.277605        1.599369        0.744661       -0.003865       -0.027066       -4.715852e-01  
0.638435        1               1.0            -0.680384       -0.653315        0.638435        0.417415        0.016048        0.087511       -1.221749e+00  
1.343344        1               1.0             0.461216       -1.305471        1.343344        0.619333        0.087369        0.004029       -1.364588e-01  
0.785354        1               1.0            -0.415590        0.022373        0.785354        0.359122        0.016007       -0.036980        2.802321e-01  
0.630025        1               1.0            -0.707066        0.143013        0.630025        0.250529        0.022446       -0.072705       -9.652427e-01  
0.465843        1               1.0            -1.117146       -2.010395        0.465843        0.334512        0.085859        0.113798        7.745849e-01  
0.096407        0               1.0            -1.038714       -0.377037        0.387382        0.096407       -0.036132       -0.143915        1.237029e+00  
1.228823        1               1.0             0.270432       -1.408338        1.228823        0.772377        0.078733        0.204769       -7.973803e-01  
0.737003        0               1.0             0.798292       -0.618975        1.593994        0.737003        0.150941        0.037430        9.953456e-01  
0.368132        0               1.0            -0.636122        0.903643        0.695633        0.368132        0.048681        0.027162        1.259781e+00  
-0.016099        1               1.0            -1.772150       -0.051327       -0.016099        0.101976       -0.032556        0.045013       -1.658204e+00  
1.501007        1               1.0             0.554866       -0.244791        1.501007        0.710095        0.193056        0.071378       -1.824661e+00  
0.351539        1               1.0            -1.323386       -0.919494        0.351539        0.131219        0.086018       -0.037934       -7.939160e-01  
0.574748        1               1.0            -0.772668       -0.133827        0.574748        0.458547        0.003579        0.151714       -6.300877e-02  
0.610628        0               1.0             0.753330        0.842095        1.433700        0.610628        0.015602       -0.077704        9.310995e-01  
0.137265        0               1.0            -1.438238       -1.372348        0.267168        0.137265        0.065390       -0.003175        1.015941e+00  
0.915555        1               1.0            -0.090323       -2.044939        0.915555        0.583998       -0.034315        0.106579        5.702577e-01  
0.732104        1               1.0            -0.159056       -1.378479        0.732104        0.619256       -0.179620        0.159020       -1.763512e-01  
2.490648        1               1.0             3.028629       -0.937835        2.490648        1.376267       -0.190241        0.119110       -2.647308e-02  
1.309771        1               1.0             0.601017       -0.873709        1.309771        0.471293       -0.023793       -0.178961        5.478821e-01  
1.182093        1               1.0             0.206759        0.425904        1.182093        0.495046        0.067342       -0.056643       -2.887927e-01  
0.900074        1               1.0            -0.054197       -0.756876        0.900074        0.626012       -0.069846        0.139561       -1.246975e+00  
0.272537        0               1.0            -1.248835       -0.914677        0.155660        0.272537       -0.151237        0.084746        2.881040e+00  
1.147582        1               1.0             0.388104       -0.011053        1.147582        0.602506       -0.067816        0.005480       -5.261550e-01  
0.698737        0               1.0             0.975607       -1.281972        1.597988        0.698737        0.056526       -0.045165        1.044944e+00  
0.933537        0               1.0             1.778918       -0.965232        2.196877        0.933537        0.209578       -0.011193        1.038737e+00  
0.660978        0               1.0             0.139594       -0.894388        0.892290        0.660978       -0.185185        0.126079        1.406449e+00  
0.135496        1               1.0            -1.389819       -2.888326        0.135496        0.210465       -0.093154        0.057920       -7.828501e-01  
0.957792        1               1.0            -0.205202       -1.112086        0.957792        0.663414        0.071679        0.214715       -2.729753e-01  
0.351687        0               1.0            -0.340005       -0.818851        0.781336        0.351687       -0.029961       -0.063312        1.703214e+00  
0.971766        1               1.0             0.065255        1.219902        0.971766        0.542127       -0.064451        0.025814       -1.694746e-01  
0.531779        0               1.0             0.468423        0.691929        1.244012        0.531779       -0.015962       -0.085327        2.021465e+00  
0.274941        0               1.0            -0.792096       -1.119091        0.558318        0.274941       -0.002069       -0.027035        1.278289e+00  
0.275571        0               1.0            -0.453831       -1.955847        0.756531        0.275571        0.008407       -0.110972        1.861082e+00  
1.393702        1               1.0             0.667777       -1.588113        1.393702        0.896338        0.023085        0.229394       -1.052102e+00  
0.903185        1               1.0            -0.325144        0.989449        0.903185        0.180284        0.083640       -0.238430       -5.175344e-01  
0.899004        1               1.0             0.102288        1.461200        0.899004        0.353650       -0.157766       -0.171922       -1.507533e+00  
0.868175        0               1.0             1.595267        0.640418        1.880456        0.868175       -0.004917       -0.030642        1.728725e+00  
0.946551        1               1.0            -0.366463       -0.237203        0.946551        0.438041        0.149938        0.029656        1.109709e-01  
0.972603        1               1.0             0.047492       -0.657521        0.972603        0.651831       -0.053755        0.139958       -5.160799e-01  
1.029569        1               1.0             0.034094        1.614051        1.029569        0.361504        0.010646       -0.147020       -1.129849e+00  
-0.028349        0               1.0            -1.908765        0.589935        0.048065       -0.028349        0.107430       -0.051157        1.193753e+00  
1.877199        1               1.0             1.693484       -0.322935        1.877199        1.152011       -0.062685        0.228640       -1.416444e+00  
0.292334        0               1.0            -0.182950        1.588408        0.829790        0.292334       -0.068673       -0.161929        6.741631e-01  
0.869825        0               1.0             1.316597        0.402156        1.832754        0.869825        0.102043        0.040676        6.499749e-01  
1.695642        1               1.0             1.466659        1.183685        1.695642        0.640177       -0.118354       -0.226487       -1.442379e+00  
1.678139        1               1.0             1.199869       -0.791721        1.678139        1.039862        0.012212        0.239895       -4.324319e-01  
0.309222        0               1.0            -0.704774        0.981882        0.572720        0.309222       -0.036130       -0.014584        7.625476e-01  
0.885595        1               1.0            -0.130006        0.457151        0.885595        0.425497       -0.042251       -0.042001       -6.451473e-01  
1.051857        1               1.0             0.146642        0.430250        1.051857        0.462568       -0.029530       -0.074092       -1.737898e+00  
0.382877        1               1.0            -1.076827       -2.472396        0.382877        0.370732       -0.019484        0.139939        1.136608e+00  
0.692782        1               1.0            -0.256425        0.587900        0.692782        0.459529       -0.164902        0.023635       -8.163918e-01  
0.471123        0               1.0            -0.223469        0.868437        0.887577        0.471123        0.011602        0.026990        1.433748e+00  
0.265897        1               1.0            -1.070448        0.052371        0.265897        0.276537       -0.140004        0.044149       -8.466410e-01  
1.105643        1               1.0             0.299007       -1.237138        1.105643        0.513230       -0.060306       -0.061522        2.802538e-01  
0.658675        0               1.0             0.159835       -0.275287        1.265655        0.658675        0.176946        0.118716        8.730843e-01  
0.481844        0               1.0            -0.538762       -0.123883        0.697138        0.481844       -0.003849        0.116535        9.360907e-01  
0.337560        0               1.0            -0.601198       -0.735440        0.763044        0.337560        0.096709       -0.012140        1.414576e+00  
0.471598        0               1.0             0.339499       -1.005844        1.189989        0.471598        0.001567       -0.113277        1.516134e+00  
0.859524        1               1.0            -0.124715       -1.083283        0.859524        0.456864       -0.071259       -0.011957       -3.698914e-01  
0.630357        1               1.0            -0.897445       -1.388333        0.630357        0.343365        0.128439        0.067727       -2.465217e+00  
0.442198        1               1.0            -0.945533       -2.003637        0.442198        0.183050       -0.033032       -0.080567        6.998038e-02  
0.388957        0               1.0             0.090016        0.394199        0.979493        0.388957       -0.070465       -0.133546        6.409355e-01  
0.967680        1               1.0            -0.187822        0.475155        0.967680        0.562496        0.071921        0.109452       -9.128580e-01  
1.542441        1               1.0             0.887837       -0.927216        1.542441        0.862434        0.049691        0.140474       -1.761631e-02  
2.025789        1               1.0             2.015033       -1.860551        2.025789        1.012213       -0.092554        0.008455       -3.506352e-01  
0.128054        0               1.0            -1.976727        1.376298        0.014179        0.128054        0.111262        0.122236        4.647489e-01  
1.007034        1               1.0            -0.150532        0.224499        1.007034        0.452356        0.090579       -0.010011       -1.969486e+00  
0.697480        0               1.0             0.251496        1.636637        1.104699        0.697480       -0.034882        0.134606        3.697699e-02  
0.858193        0               1.0             1.710869        0.599178        1.916803        0.858193       -0.032730       -0.069524        1.142177e+00  
0.386786        1               1.0            -1.216211        0.057804        0.386786        0.267438        0.061784        0.071491       -2.496893e+00  
0.276436        0               1.0            -0.229091        0.247538        0.667490        0.276436       -0.205365       -0.166291        1.636804e+00  
0.531311        0               1.0             0.506553        0.154515        1.266627        0.531311       -0.014510       -0.095327        1.347733e+00  
1.900797        1               1.0             1.612850        0.563024        1.900797        0.970585        0.005665        0.067373        1.907429e-02  
0.108323        0               1.0            -1.505381        0.805741        0.189920        0.108323        0.025407       -0.015332        9.418012e-01  
1.183078        1               1.0             0.421136       -1.110451        1.183078        0.469338       -0.050652       -0.135946        4.027124e-01  
1.520590        1               1.0             0.977301       -0.857488        1.520590        0.736545       -0.021812       -0.007781       -1.053304e-01  
0.778038        1               1.0            -0.178635       -0.225885        0.778038        0.411997       -0.122819       -0.043344       -1.370543e+00  
2.000191        1               1.0             1.505137       -1.291463        2.000191        0.758365        0.164840       -0.117919       -1.374717e+00  
1.050996        1               1.0            -0.020724        0.500526        1.050996        0.548907        0.062498        0.054088       -2.587002e-02  
1.535921        1               1.0             0.986065        0.119040        1.535921        0.674160       -0.011345       -0.072356       -8.712470e-02  
1.153337        1               1.0             0.087299       -0.030327        1.153337        0.453833        0.104886       -0.067992       -4.193643e-01  
-0.170603        1               1.0            -2.038084        1.315200       -0.170603        0.037511       -0.039467        0.047032       -8.720615e-01  
0.405662        0               1.0            -0.101172        0.319064        0.960164        0.405662        0.016314       -0.069046        3.160290e+00  
0.422040        0               1.0            -0.401443       -0.081564        0.806053        0.422040        0.028853        0.022401        4.330060e-01  
1.352357        1               1.0             0.676298        0.586550        1.352357        0.631383       -0.022988       -0.037692       -1.397171e-01  
0.949059        1               1.0            -0.313410       -0.660569        0.949059        0.459297        0.123002        0.037649       -1.711947e+00  
1.633970        1               1.0             1.025904       -1.402266        1.633970        0.893244        0.064593        0.136768       -1.175376e+00  
0.620386        0               1.0             0.506253        0.755017        1.393911        0.620386        0.112941       -0.006178        8.367097e-01  
1.300038        1               1.0             0.443481        0.026119        1.300038        0.691398        0.053907        0.080528       -2.582243e-01  
1.001074        1               1.0            -0.015626        0.373892        1.001074        0.763973        0.009746        0.267880       -5.538492e-01  
0.784687        0               1.0             1.070037        0.468380        1.688603        0.784687        0.094732        0.017178        8.232468e-01  
0.709892        1               1.0            -0.637944        1.836072        0.709892        0.610980        0.063951        0.270466       -1.108228e+00  
2.423518        1               1.0             2.810863       -0.975055        2.423518        1.207656       -0.136511        0.004940        7.896604e-02  
0.621327        0               1.0             0.307477       -0.440495        1.048777        0.621327       -0.121873        0.044458        1.157205e+00  
0.362092        1               1.0            -0.989759        0.033965        0.362092        0.315609       -0.088591        0.063049        5.507719e-03  
0.770077        0               1.0             1.203949        0.161062        1.621321        0.770077       -0.046871       -0.030910        1.538566e+00  
0.311619        0               1.0            -0.803395        0.484791        0.608638        0.311619        0.054522        0.012468        1.305262e+00  
0.877394        1               1.0            -0.419394       -0.748644        0.877394        0.296971        0.110158       -0.098181        6.140430e-01  
1.350311        1               1.0             0.715899       -0.403856        1.350311        0.616129       -0.047013       -0.062846       -3.372164e-01  
0.794822        1               1.0            -0.176055        0.473130        0.794822        0.600233       -0.107468        0.144247       -2.698936e-01  
0.821143        0               1.0             0.398795       -0.108349        1.288731        0.821143        0.067399        0.221445        1.505435e+00  
1.440233        1               1.0             1.043272        0.425143        1.440233        0.805199       -0.138783        0.044380       -3.275254e-01  
0.395446        0               1.0            -0.189299       -0.494137        0.815533        0.395446       -0.079406       -0.057229        7.397365e-01  
0.641216        1               1.0            -0.713918       -0.177403        0.641216        0.458294        0.037440        0.136773        1.973703e-01  
0.640555        0               1.0             0.416985       -1.017802        1.304343        0.640555        0.072916        0.036308        1.323684e+00  
0.784357        1               1.0            -0.562455        0.188189        0.784357        0.409572        0.096520        0.050186       -2.903149e-01  
0.796165        1               1.0            -0.579101       -0.836474        0.796165        0.371063        0.117566        0.015838       -1.208166e-01  
0.428984        0               1.0            -0.394585        0.705971        0.915677        0.428984        0.134672        0.027631        1.575926e+00  
1.121869        1               1.0            -0.029387       -1.444612        1.121869        0.418789        0.138179       -0.073864       -1.288651e-02  
1.468292        1               1.0             0.696017       -0.301195        1.468292        0.659094        0.082003       -0.014911       -7.673693e-01  
1.187398        1               1.0             0.427365       -0.160297        1.187398        0.688169       -0.049789        0.081328        9.169985e-02  
0.321816        0               1.0            -0.338041       -0.917710        0.715387        0.321816       -0.097001       -0.093674        2.010590e+00  
1.614884        1               1.0             1.296914        0.795589        1.614884        0.777186       -0.104903       -0.047042       -3.064004e-01  
0.416791        0               1.0            -0.668859        0.917433        0.735898        0.416791        0.107115        0.084005        1.093808e+00  
1.222426        1               1.0             0.591493       -0.598118        1.222426        0.638879       -0.105852       -0.008994        4.073854e-01  
-0.144675        1               1.0            -1.800838       -0.012704       -0.144675        0.215253       -0.145210        0.165463       -7.841111e-01  
0.301542        0               1.0            -0.329144        0.851486        0.846710        0.301542        0.029385       -0.116172        2.283553e+00  
1.466727        1               1.0             0.688799       -1.430899        1.466727        0.683176        0.084443        0.010977       -2.192040e-01  
1.351043        1               1.0             0.720602        0.733690        1.351043        0.822127       -0.048892        0.141977       -1.683068e+00  
0.102306        1               1.0            -1.739560        1.109571        0.102306        0.066744        0.067762        0.001634       -1.198386e+00  
1.599367        1               1.0             1.326669       -0.010402        1.599367        0.725716       -0.136934       -0.105952       -1.032172e+00  
0.550590        1               1.0            -1.034011        1.976684        0.550590        0.189390        0.124466       -0.052108       -1.312531e+00  
-0.365807        1               1.0            -2.227283        0.375573       -0.365807       -0.039320       -0.129665        0.017501       -5.008383e-01  
0.518698        0               1.0            -0.096774        0.696485        0.816321        0.518698       -0.129970        0.042892        4.936264e-01  
0.934068        1               1.0            -0.057649       -0.556188        0.934068        0.714208       -0.033937        0.228620        5.113901e-01  
0.841543        1               1.0            -0.278718       -0.748202        0.841543        0.385212       -0.003768       -0.045108       -1.115452e-01  
0.473309        1               1.0            -1.092115        0.698203        0.473309        0.431821        0.079433        0.204850       -8.685231e-01  
0.049206        1               1.0            -1.831282       -0.652385        0.049206        0.026501        0.065567       -0.015679       -6.514509e-01  
0.475768        1               1.0            -1.279822       -1.665496        0.475768        0.061900        0.186069       -0.118144        1.315506e-01  
1.283924        1               1.0             0.867753        0.023335        1.283924        0.639203       -0.197679       -0.077735       -1.450308e-02  
1.206654        1               1.0             0.312587        0.621781        1.206654        0.488787        0.033168       -0.089359       -5.659553e-01  
0.261756        1               1.0            -1.180283       -0.390558        0.261756        0.308137       -0.083187        0.103208       -3.609542e-01  
0.408279        0               1.0            -0.519913       -1.512265        0.723855        0.408279        0.012406        0.038258        1.626786e+00  
0.532481        0               1.0             0.153289        1.458427        0.989519        0.532481       -0.095556       -0.005842        1.359740e-01  
1.416754        1               1.0             1.139601        0.381807        1.416754        0.646313       -0.215725       -0.138587       -8.717816e-02  
0.544671        0               1.0            -0.449259        1.131765        0.886310        0.544671        0.135649        0.156986        1.324794e-01  
1.203963        0               1.0             2.893160       -0.642903        2.581870        1.203963       -0.023834       -0.019328        1.958461e+00  
1.515295        1               1.0             1.018918       -1.181160        1.515295        0.719230       -0.050204       -0.035500       -3.927872e-01  
0.536623        1               1.0            -0.751612        0.329599        0.536623        0.241613       -0.046233       -0.070485       -2.021631e-01  
0.604330        0               1.0             0.906576        0.829237        1.416147        0.604330       -0.087002       -0.122314        1.230567e+00  
1.199712        1               1.0             0.626957       -0.187212        1.199712        0.627183       -0.148249       -0.029556       -9.184248e-01  
0.705410        0               1.0             0.481044       -1.064748        1.381268        0.705410        0.114288        0.085149        9.466986e-01  
0.828897        0               1.0             1.143135        0.135868        1.662595        0.828897        0.028155        0.043113        1.202785e+00  
0.967349        0               1.0             2.222038       -0.832410        2.305127        0.967349        0.071896       -0.088161        1.891156e+00  
1.177951        1               1.0             0.282517        0.611029        1.177951        0.496231        0.021154       -0.074398       -2.130482e-01  
0.609010        1               1.0            -0.511805       -0.926720        0.609010        0.480482       -0.106938        0.108433       -1.108132e+00  
0.943275        1               1.0             0.209073        0.354446        0.943275        0.638609       -0.172761        0.086340        7.750585e-02  
0.841280        1               1.0            -0.302893        0.868446        0.841280        0.426087        0.009386        0.001810       -2.442116e-01  
1.062026        1               1.0             0.280474        0.530399        1.062026        0.533399       -0.093637       -0.036719       -1.175965e+00  
0.229123        0               1.0            -0.887636       -0.068734        0.453186        0.229123       -0.054176       -0.048968        1.391985e+00  
-0.025370        0               1.0            -1.971184       -0.172044       -0.053690       -0.025370        0.040318       -0.032574        1.507227e+00  
0.804731        0               1.0             0.843066        1.867833        1.517012        0.804731        0.049110        0.093964        8.694430e-02  
0.814659        1               1.0            -0.269918        0.871342        0.814659        0.416233       -0.035537       -0.016288       -3.897804e-01  
1.258066        1               1.0             0.561380       -0.059602        1.258066        0.618396       -0.053500       -0.021949       -2.032189e+00  
0.721354        0               1.0             1.477161        0.154730        1.932122        0.721354        0.112297       -0.147936        7.428536e-01  
-0.005442        1               1.0            -1.672653       -1.087204       -0.005442        0.152062       -0.077120        0.070226       -1.409249e+00  
0.889347        1               1.0             0.212122        0.276978        0.889347        0.632105       -0.228380        0.079074        2.433692e-01  
0.669400        0               1.0             0.281481        0.991782        1.130943        0.669400       -0.025279        0.099030        6.381604e-01  
